original_filename,tpl_name,version
opentasks-provider-1.1.8.1.jar,opentasks-provider,1.1.8.1
org.cyanogenmod.platform.sdk.jar,org.cyanogenmod.platform.sdk,0
org.ligi.AXT.0.33.jar,org.ligi.AXT,0.33
org.ligi.AXT.0.35.jar,org.ligi.AXT,0.35
org.osmdroid.osmdroid-android.5.1.jar,org.osmdroid.osmdroid-android,5.1
org.osmdroid.osmdroid-android.5.0.1.jar,org.osmdroid.osmdroid-android,5.0.1
org.piwik.sdk.piwik-sdk.0.0.2.jar,org.piwik.sdk.piwik-sdk,0.0.2
piwik.jar,org.piwik.sdk.piwik-sdk,0.0.4
org.piwik.sdk.piwik-sdk.0.0.3.jar,org.piwik.sdk.piwik-sdk,0.0.3
org.piwik.sdk.piwik-sdk.0.0.4.jar,org.piwik.sdk.piwik-sdk,0.0.4
org.sufficientlysecure.openpgp-api.9.0.jar,org.sufficientlysecure.openpgp-api,9.0
osmdroid-android-4.3.jar,osmdroid-android,4.3
osmdroid-android-4.2.jar,osmdroid-android,4.2
otto-1.3.5.jar,otto,1.3.5
picasso-2.4.0.jar,picasso,2.4.0
picasso-2.5.2.jar,picasso,2.5.2
pl.droidsonroids.gif.android-gif-drawable.1.1.14.jar,pl.droidsonroids.gif.android-gif-drawable,1.1.14
prov-1.54.0.0.jar,prov,1.54.0.0
pub.devrel.easypermissions.0.1.5.jar,pub.devrel.easypermissions,0.1.5
retrofit-1.9.0.jar,retrofit,1.9.0
retrofit-2.0.0-beta2.jar,retrofit,2.0.0-beta2
rfc5545-datetime-0.2.4.jar,rfc5545-datetime,0.2.4
rhino-1.7.7.jar,rhino,1.7.7
robospice-1.4.14.jar,robospice,1.4.14
robospice-cache-1.4.14.jar,robospice-cache,1.4.14
robospice-retrofit-1.4.14.jar,robospice-retrofit,1.4.14
RootTools-3.5.jar,RootTools,3.5
rxandroid-0.23.0.jar,rxandroid,0.23.0
rxjava-1.0.7.jar,rxjava,1.0.7
signpost-commonshttp4-1.2.1.2.jar,signpost-commonshttp4,1.2.1.2
signpost-core-1.2.1.2.jar,signpost-core,1.2.1.2
simple-xml-2.7.1.jar,simple-xml,2.7.1
slf4j-android-1.6.1-RC1.jar,slf4j-android,1.6.1-RC1
slf4j-android-1.7.7.jar,slf4j-android,1.7.7
slf4j-simple-1.6.1.jar,slf4j-simple,1.6.1
slf4j-api-1.6.1.jar,slf4j-api,1.6.1
slf4j-api-1.7.6.jar,slf4j-api,1.7.6
slf4j-api-1.7.7.jar,slf4j-api,1.7.7
smack-3.2.1.jar,smack,3.2.1
spring-android-core-1.0.1.RELEASE.jar,spring-android-core,1.0.1.RELEASE
spring-android-rest-template-1.0.1.RELEASE.jar,spring-android-rest-template,1.0.1.RELEASE
sqliteassethelper-2.0.1.jar,sqliteassethelper,2.0.1
stax-1.2.0.jar,stax,1.2.0
stetho-1.3.1.jar,stetho,1.3.1
stetho-okhttp3-1.3.1.jar,stetho-okhttp3,1.3.1
SunriseSunsetCalculator-1.2.jar,SunriseSunsetCalculator,1.2
support-annotations-24.0.0.jar,support-annotations,24.0.0
support-annotations-21.0.3.jar,support-annotations,21.0.3
support-annotations-21.0.2.jar,support-annotations,21.0.2
support-annotations-21.0.0.jar,support-annotations,21.0.0
support-annotations-22.1.1.jar,support-annotations,22.1.1
support-annotations-23.1.0.jar,support-annotations,23.1.0
support-annotations-20.0.0.jar,support-annotations,20.0.0
support-annotations-23.1.1.jar,support-annotations,23.1.1
support-annotations-23.3.0.jar,support-annotations,23.3.0
support-annotations-22.0.0.jar,support-annotations,22.0.0
support-annotations-24.0.0-beta1.jar,support-annotations,24.0.0-beta1
support-annotations-23.4.0.jar,support-annotations,23.4.0
support-annotations-22.2.1.jar,support-annotations,22.2.1
support-annotations-22.2.0.jar,support-annotations,22.2.0
support-annotations-23.2.1.jar,support-annotations,23.2.1
support-annotations-23.2.0.jar,support-annotations,23.2.0
support-annotations-23.0.0.jar,support-annotations,23.0.0
support-annotations-23.0.1.jar,support-annotations,23.0.1
svg-android-2.0.0.jar,svg-android,2.0.0
com.jakewharton.timber.timber.4.1.1.jar,timber,4.1.1
timber-2.5.0.jar,timber,2.5.0
tracedroid-1.4.jar,tracedroid,1.4
TTS_library_stub.jar,TTS_library_stub,0
uk.co.chrisjenx.calligraphy.2.1.0.jar,uk.co.chrisjenx.calligraphy,2.1.0
unbescape-1.1.1.RELEASE.jar,unbescape,1.1.1.RELEASE
universal-image-loader-1.9.3.jar,universal-image-loader,1.9.3
universal-image-loader-1.9.5.jar,universal-image-loader,1.9.5
us.feras.mdv.markdownview.1.1.0.jar,us.feras.mdv.markdownview,1.1.0
videocache-2.3.3.jar,videocache,2.3.3
com.mcxiaoke.volley.library.1.0.19.jar,volley.library,1.0.19
library-1.0.19.jar,volley.library,1.0.19
xmlobjects-0.4.2.jar,xmlobjects,0.4.2
xmpcore-5.1.2.jar,xmpcore,5.1.2
XposedBridgeApi-54.jar,XposedBridgeApi,54
xz-1.5.jar,xz,1.5
